lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847169984785428481618,2022,Cogliano-Newhook-Rodrigues,COL,line,5on5,3,727.0,18.0,0.29,0.39,0.35,3.96,0.36,0.34,1.11,0.17,2.36,1.66,0.35,0.34,0.33,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,6.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,2.0,0.0,0.11,0.25,0.0,0.0,0.0,0.0,6.59,6.0,5.63,3.0,0.07,0.13,0.13,0.3,0.28,0.28,7.43,0.86,0.52,1.69,0.34,4.39,3.2,0.83,0.91,0.87,8.0,3.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,8.0,11.0,0.0,0.0,5.0,8.0,2.0,2.0,8.0,2.0,1.0,0.3,0.26,0.3,0.0,0.0,0.0,11.85,11.0,11.8,1.0,0.11,0.3,0.3,0.67,0.7,0.7
84740318476470,2022,Beaulieu-Shattenkirk,ANA,pairing,5on5,9,4894.0,25.0,0.38,0.42,0.39,39.08,3.01,2.49,10.24,1.36,20.8,16.1,2.88,3.01,2.87,40.0,14.0,22.0,76.0,5.0,3.0,0.0,10.0,0.0,19.0,17.0,35.0,49.0,11.0,28.0,36.0,25.0,6.0,13.0,44.0,7.0,3.0,1.17,0.81,1.04,2.0,2.0,1.0,73.97,54.0,53.1,10.0,0.52,0.79,0.79,2.74,2.74,2.67,58.41,4.97,4.2,13.79,1.98,35.04,24.01,4.77,5.04,4.83,64.0,20.0,22.0,106.0,6.0,8.0,1.0,8.0,2.0,26.0,34.0,58.0,78.0,2.0,10.0,50.0,29.0,8.0,16.0,61.0,20.0,3.0,1.73,2.49,0.75,2.0,4.0,0.0,109.74,84.0,86.17,9.0,0.86,1.3,1.3,4.54,4.57,4.49
847416184784588482475,2022,Voracek-Roslovic-Chinakhov,CBJ,line,5on5,6,842.0,72.0,0.09,0.16,0.19,3.38,0.09,0.17,1.09,0.1,2.1,1.45,0.09,0.09,0.09,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,5.0,3.0,1.0,6.0,5.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.86,5.0,4.87,4.0,0.03,0.0,0.0,0.12,0.12,0.12,14.98,0.96,0.92,4.14,0.57,8.61,5.79,0.95,1.02,1.01,17.0,4.0,5.0,26.0,3.0,3.0,1.0,3.0,0.0,7.0,5.0,14.0,18.0,0.0,0.0,7.0,6.0,2.0,3.0,19.0,1.0,1.0,0.42,0.12,0.42,1.0,1.0,1.0,26.47,21.0,21.56,0.0,0.19,0.48,0.48,0.66,0.67,0.66
847810984793358479999,2022,Olofsson-Mittelstadt-Asplund,BUF,line,5on5,8,2676.0,38.0,0.3,0.44,0.42,20.75,1.48,1.33,4.68,0.65,11.83,9.05,1.45,1.52,1.49,17.0,12.0,7.0,36.0,1.0,1.0,0.0,2.0,2.0,14.0,9.0,16.0,28.0,2.0,4.0,20.0,11.0,4.0,6.0,24.0,5.0,0.0,0.91,0.56,0.0,0.0,1.0,0.0,37.53,29.0,29.96,3.0,0.27,0.06,0.06,1.69,1.74,1.7,29.35,3.41,2.27,7.2,1.25,14.89,10.98,2.82,3.3,2.71,29.0,11.0,6.0,46.0,0.0,8.0,0.0,4.0,0.0,15.0,13.0,29.0,40.0,3.0,6.0,25.0,29.0,7.0,4.0,29.0,5.0,6.0,1.03,0.62,1.76,0.0,0.0,0.0,44.2,40.0,38.31,1.0,0.47,1.22,1.22,2.66,2.56,2.4
84718738476891,2022,Grzelcyk-Stralman,BOS,pairing,5on5,2,1321.0,4.0,0.59,0.4,0.41,10.5,1.54,0.75,2.24,0.31,5.38,3.78,1.28,1.62,1.34,11.0,3.0,5.0,19.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,9.0,12.0,1.0,2.0,12.0,13.0,2.0,1.0,8.0,4.0,2.0,0.27,0.43,0.85,0.0,1.0,1.0,20.79,14.0,15.09,1.0,0.16,0.85,0.85,0.85,0.92,0.91,12.72,1.07,0.97,3.01,0.52,8.53,5.89,1.05,1.02,0.99,13.0,7.0,9.0,29.0,0.0,3.0,0.0,1.0,1.0,5.0,10.0,13.0,20.0,0.0,0.0,8.0,11.0,1.0,2.0,16.0,4.0,0.0,0.55,0.52,0.0,0.0,0.0,0.0,26.78,20.0,18.95,0.0,0.2,0.44,0.44,0.84,0.78,0.77
84779488477950,2022,Sanheim-Deangelo,PHI,pairing,5on5,10,680.0,67.0,0.5,0.5,0.56,7.13,0.55,0.44,1.92,0.24,4.19,2.65,0.52,0.59,0.56,8.0,2.0,3.0,13.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,8.0,10.0,3.0,6.0,3.0,6.0,3.0,0.0,9.0,0.0,1.0,0.28,0.0,0.27,0.0,0.0,0.0,13.81,10.0,10.66,0.0,0.09,0.27,0.27,0.36,0.38,0.38,5.95,0.55,0.41,1.29,0.17,3.24,2.33,0.55,0.6,0.6,5.0,3.0,5.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,7.0,2.0,4.0,3.0,7.0,2.0,1.0,6.0,2.0,0.0,0.22,0.33,0.0,1.0,0.0,0.0,13.53,8.0,8.58,1.0,0.09,0.0,0.0,0.64,0.69,0.69
847805784800218482496,2022,Joshua-Aman-Studnicka,VAN,line,5on5,3,1310.0,11.0,0.4,0.39,0.4,12.48,1.14,0.98,3.21,0.45,6.51,4.71,0.99,1.15,1.0,16.0,1.0,3.0,20.0,1.0,2.0,1.0,1.0,1.0,7.0,5.0,15.0,16.0,3.0,9.0,12.0,14.0,1.0,7.0,12.0,3.0,2.0,0.34,0.33,0.46,0.0,0.0,1.0,20.64,17.0,17.4,5.0,0.21,0.46,0.46,0.88,0.89,0.85,18.61,1.73,1.4,4.46,0.59,9.93,6.88,1.67,1.74,1.67,15.0,10.0,6.0,31.0,1.0,1.0,0.0,1.0,0.0,16.0,6.0,14.0,24.0,2.0,7.0,17.0,18.0,2.0,1.0,20.0,3.0,2.0,0.72,0.37,0.64,0.0,0.0,1.0,30.25,25.0,24.72,0.0,0.3,0.36,0.36,1.67,1.65,1.6
847576684803558480448,2022,Watson-Kastelic-Kelly,OTT,line,5on5,10,3009.0,38.0,0.41,0.45,0.44,19.76,1.44,1.4,4.94,0.68,10.98,7.57,1.4,1.41,1.37,20.0,7.0,14.0,41.0,1.0,1.0,0.0,3.0,1.0,13.0,8.0,19.0,26.0,7.0,26.0,29.0,57.0,6.0,7.0,20.0,6.0,1.0,0.56,0.66,0.22,1.0,0.0,0.0,41.15,27.0,27.25,5.0,0.29,0.22,0.22,1.5,1.47,1.45,25.2,2.11,1.65,5.97,0.85,14.08,10.35,2.08,2.22,2.19,24.0,11.0,16.0,51.0,1.0,1.0,0.0,5.0,0.0,12.0,16.0,23.0,34.0,10.0,32.0,21.0,39.0,3.0,7.0,27.0,6.0,2.0,0.91,0.76,0.44,1.0,0.0,0.0,52.95,35.0,36.53,3.0,0.34,0.03,0.03,2.42,2.54,2.5
847576084770708478432,2022,O'Brien-Bjugstad-Fischer,ARI,line,5on5,7,1854.0,56.0,0.48,0.39,0.4,10.42,1.21,0.77,2.21,0.31,5.53,3.98,1.21,1.27,1.26,8.0,6.0,5.0,19.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,8.0,14.0,2.0,4.0,13.0,23.0,1.0,9.0,9.0,3.0,2.0,0.28,0.42,0.51,0.0,0.0,0.0,19.11,14.0,13.96,9.0,0.16,0.0,0.0,1.37,1.43,1.43,15.48,1.29,1.1,3.8,0.64,8.36,5.81,1.28,1.26,1.25,18.0,3.0,9.0,30.0,0.0,0.0,0.0,5.0,0.0,8.0,8.0,18.0,21.0,2.0,4.0,16.0,13.0,2.0,7.0,15.0,6.0,0.0,0.39,0.9,0.0,0.0,0.0,0.0,30.57,21.0,20.91,5.0,0.23,0.0,0.0,1.53,1.49,1.48
847121484757448477839,2022,Ovechkin-Kuznetsov-Sheary,WSH,line,5on5,7,2832.0,33.0,0.58,0.61,0.59,31.49,2.99,2.0,8.54,1.1,15.99,11.39,2.92,2.89,2.83,33.0,9.0,17.0,59.0,4.0,3.0,0.0,9.0,2.0,14.0,10.0,29.0,38.0,7.0,14.0,30.0,22.0,9.0,12.0,31.0,7.0,4.0,0.9,0.9,1.19,1.0,3.0,0.0,58.44,42.0,41.79,11.0,0.42,0.72,0.72,2.68,2.62,2.59,20.71,2.14,1.38,5.02,0.69,11.33,8.43,2.04,2.23,2.13,19.0,10.0,9.0,38.0,3.0,2.0,1.0,4.0,0.0,9.0,11.0,16.0,26.0,6.0,12.0,24.0,17.0,4.0,9.0,20.0,8.0,1.0,0.66,0.94,0.54,0.0,2.0,1.0,38.17,29.0,29.22,6.0,0.28,0.58,0.58,1.84,1.89,1.86
847645884788738482745,2022,Mctavish-Strome-Terry,ANA,line,5on5,4,1131.0,15.0,0.39,0.54,0.52,9.09,0.62,0.62,2.09,0.28,5.32,4.06,0.61,0.61,0.6,7.0,6.0,6.0,19.0,1.0,0.0,0.0,2.0,0.0,7.0,3.0,6.0,12.0,3.0,6.0,8.0,1.0,2.0,7.0,12.0,1.0,0.0,0.49,0.13,0.0,0.0,1.0,0.0,18.69,13.0,12.91,3.0,0.12,0.0,0.0,0.74,0.73,0.72,8.55,0.95,0.7,1.69,0.24,4.91,3.5,0.95,1.02,1.02,10.0,2.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,10.0,4.0,8.0,10.0,6.0,2.0,2.0,9.0,2.0,1.0,0.37,0.35,0.23,1.0,0.0,1.0,17.62,12.0,12.92,1.0,0.15,0.0,0.0,1.1,1.17,1.17
84745688477335,2022,Schenn-Burroughs,VAN,pairing,5on5,6,1603.0,36.0,0.39,0.44,0.46,12.23,0.85,0.8,2.97,0.37,7.17,4.85,0.83,0.81,0.8,13.0,4.0,5.0,22.0,0.0,1.0,0.0,7.0,0.0,6.0,3.0,13.0,17.0,0.0,0.0,13.0,23.0,3.0,1.0,16.0,0.0,1.0,0.62,0.0,0.23,0.0,0.0,0.0,21.0,17.0,16.21,0.0,0.16,0.02,0.02,0.98,0.94,0.93,14.63,1.32,0.94,3.44,0.46,8.05,5.79,1.29,1.42,1.39,12.0,8.0,8.0,28.0,1.0,0.0,0.0,3.0,1.0,7.0,8.0,11.0,19.0,1.0,2.0,16.0,8.0,6.0,3.0,15.0,4.0,1.0,0.58,0.53,0.22,0.0,1.0,0.0,30.58,20.0,21.88,2.0,0.2,0.0,0.0,1.52,1.64,1.6
847169884741898475149,2022,Johansson-Eller-Oshie,WSH,line,5on5,4,1099.0,21.0,0.47,0.53,0.5,10.83,0.78,0.76,2.46,0.32,6.37,4.3,0.75,0.74,0.71,9.0,6.0,6.0,21.0,1.0,1.0,0.0,2.0,0.0,7.0,4.0,8.0,14.0,0.0,0.0,9.0,11.0,3.0,5.0,12.0,2.0,1.0,0.38,0.2,0.21,1.0,0.0,0.0,20.18,15.0,14.44,3.0,0.15,0.21,0.21,0.73,0.7,0.67,10.78,0.87,0.66,2.37,0.33,6.22,4.55,0.85,0.9,0.88,12.0,3.0,4.0,19.0,0.0,1.0,0.0,5.0,0.0,5.0,4.0,12.0,15.0,2.0,4.0,14.0,14.0,4.0,8.0,10.0,5.0,0.0,0.38,0.49,0.0,0.0,0.0,0.0,20.02,15.0,15.66,8.0,0.14,0.09,0.09,0.92,0.94,0.92
84759068481122,2022,Benoit-Klingberg,ANA,pairing,5on5,7,794.0,53.0,0.47,0.53,0.5,5.02,0.45,0.32,0.93,0.17,2.78,2.34,0.45,0.47,0.46,6.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,0.0,0.0,1.0,7.0,0.0,3.0,5.0,2.0,0.0,0.18,0.27,0.0,1.0,0.0,0.0,8.1,7.0,7.3,1.0,0.07,0.0,0.0,0.52,0.54,0.53,5.0,0.51,0.29,0.88,0.15,2.7,2.47,0.51,0.53,0.53,6.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,6.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,0.0,0.17,0.34,0.0,1.0,0.0,0.0,7.55,7.0,7.25,1.0,0.06,0.0,0.0,0.58,0.59,0.59
847750084788568481617,2022,Garland-Horvat-Podkolzin,VAN,line,5on5,6,1727.0,45.0,0.45,0.48,0.51,16.83,1.35,1.06,4.1,0.53,9.24,6.72,1.34,1.44,1.43,16.0,7.0,5.0,28.0,3.0,1.0,1.0,5.0,1.0,4.0,9.0,13.0,20.0,3.0,6.0,15.0,13.0,2.0,3.0,20.0,1.0,2.0,0.59,0.14,0.62,1.0,0.0,2.0,29.59,23.0,24.04,3.0,0.22,0.37,0.37,1.2,1.28,1.28,15.51,1.67,1.24,3.51,0.56,8.87,6.15,1.59,1.58,1.51,15.0,7.0,8.0,30.0,0.0,2.0,0.0,1.0,1.0,10.0,8.0,15.0,22.0,2.0,4.0,13.0,16.0,6.0,6.0,15.0,4.0,3.0,0.49,0.51,0.68,0.0,0.0,0.0,28.59,22.0,21.23,3.0,0.26,0.46,0.46,1.48,1.4,1.37
847692584785088479661,2022,Jeannot-Sissons-Trenin,NSH,line,5on5,12,4973.0,41.0,0.41,0.47,0.46,42.31,3.66,2.82,11.37,1.54,23.09,16.51,3.46,3.74,3.53,41.0,18.0,23.0,82.0,4.0,5.0,3.0,10.0,1.0,19.0,20.0,37.0,55.0,8.0,19.0,57.0,66.0,6.0,13.0,46.0,9.0,4.0,1.6,1.23,0.83,1.0,2.0,1.0,83.92,59.0,60.19,7.0,0.59,0.9,0.9,3.35,3.39,3.32,50.87,5.21,3.58,12.16,1.73,26.44,18.88,4.96,5.29,5.03,47.0,21.0,26.0,94.0,3.0,5.0,1.0,12.0,1.0,25.0,22.0,44.0,65.0,13.0,32.0,47.0,50.0,11.0,13.0,41.0,22.0,5.0,1.28,2.8,1.13,2.0,0.0,1.0,94.38,68.0,68.19,4.0,0.75,1.09,1.09,4.87,4.92,4.77
84709668475718,2022,Giordano-Holl,TOR,pairing,5on5,9,715.0,73.0,0.65,0.64,0.58,4.88,0.23,0.31,1.07,0.16,3.08,2.15,0.23,0.23,0.23,6.0,1.0,7.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,7.0,2.0,4.0,3.0,4.0,3.0,3.0,6.0,1.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,13.99,7.0,6.98,2.0,0.06,0.0,0.0,0.29,0.3,0.3,3.23,0.12,0.19,0.84,0.12,2.09,1.63,0.12,0.12,0.12,5.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,4.0,3.0,8.0,2.0,2.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.6,5.0,4.72,0.0,0.04,0.0,0.0,0.16,0.16,0.16
84706008475825,2022,Suter-Hakanpaa,DAL,pairing,5on5,13,4258.0,61.0,0.5,0.47,0.46,32.08,3.39,2.21,7.22,1.04,17.54,12.6,3.3,3.57,3.48,33.0,11.0,17.0,61.0,1.0,1.0,0.0,7.0,1.0,20.0,14.0,32.0,43.0,13.0,31.0,24.0,32.0,11.0,15.0,28.0,12.0,4.0,0.93,1.46,1.0,0.0,1.0,0.0,64.99,44.0,46.44,11.0,0.46,0.27,0.27,3.57,3.77,3.68,37.02,3.34,2.41,8.76,1.19,20.92,15.37,3.28,3.15,3.09,36.0,16.0,16.0,68.0,3.0,4.0,1.0,7.0,0.0,20.0,18.0,33.0,49.0,5.0,13.0,29.0,36.0,14.0,15.0,39.0,9.0,4.0,1.03,1.05,1.27,1.0,1.0,1.0,63.84,52.0,49.45,9.0,0.49,0.92,0.92,2.92,2.75,2.72
84769888479983,2022,Ferraro-Benning,SJS,pairing,5on5,14,1151.0,100.0,0.36,0.34,0.38,6.49,0.52,0.44,1.59,0.2,3.6,2.66,0.52,0.5,0.5,5.0,4.0,2.0,11.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,5.0,10.0,6.0,2.0,6.0,3.0,0.0,0.18,0.34,0.0,0.0,0.0,0.0,10.73,9.0,8.8,1.0,0.09,0.14,0.14,0.47,0.46,0.46,10.76,0.94,0.7,2.5,0.33,6.06,4.47,0.92,1.01,0.99,13.0,2.0,6.0,21.0,3.0,1.0,0.0,4.0,1.0,3.0,3.0,10.0,12.0,1.0,2.0,4.0,10.0,4.0,6.0,12.0,2.0,1.0,0.37,0.23,0.35,1.0,2.0,0.0,21.95,15.0,15.84,4.0,0.14,0.35,0.35,0.74,0.78,0.76
847735384784728481596,2022,Motte-Pinto-Joseph,OTT,line,5on5,12,4714.0,49.0,0.46,0.46,0.4,32.8,3.17,2.07,7.26,1.0,17.3,13.2,3.11,3.2,3.13,31.0,13.0,22.0,66.0,5.0,3.0,0.0,4.0,0.0,16.0,16.0,26.0,39.0,4.0,8.0,42.0,59.0,7.0,17.0,27.0,15.0,2.0,0.77,1.93,0.47,1.0,4.0,0.0,65.88,44.0,44.3,9.0,0.43,0.62,0.62,2.98,2.97,2.93,47.14,3.67,2.92,11.23,1.57,26.1,20.5,3.59,3.71,3.63,48.0,18.0,13.0,79.0,3.0,3.0,0.0,7.0,1.0,26.0,26.0,45.0,63.0,5.0,10.0,37.0,47.0,5.0,12.0,49.0,14.0,3.0,1.26,1.64,0.77,0.0,1.0,2.0,79.43,66.0,66.8,8.0,0.6,0.41,0.41,3.86,3.91,3.82
84772448480058,2022,Joseph-Ruhwedel,PIT,pairing,5on5,2,742.0,12.0,0.96,0.73,0.79,8.78,1.39,0.79,2.06,0.29,3.85,2.62,1.36,1.36,1.33,9.0,2.0,5.0,16.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,8.0,10.0,1.0,2.0,11.0,13.0,5.0,2.0,5.0,2.0,4.0,0.18,0.28,0.92,0.0,0.0,1.0,15.95,11.0,10.98,0.0,0.17,0.35,0.35,1.21,1.19,1.17,1.96,0.06,0.13,0.49,0.06,1.37,0.9,0.06,0.06,0.06,2.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,9.0,6.0,3.0,1.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.94,3.0,2.95,0.0,0.03,0.0,0.0,0.08,0.08,0.08
84768928478859,2022,Mikkola-Parayko,STL,pairing,5on5,9,1724.0,52.0,0.42,0.42,0.4,12.7,1.03,0.81,3.15,0.43,7.22,5.36,1.0,1.01,0.98,9.0,9.0,6.0,24.0,0.0,2.0,0.0,2.0,0.0,8.0,6.0,9.0,18.0,2.0,7.0,12.0,13.0,3.0,4.0,14.0,2.0,2.0,0.3,0.17,0.56,0.0,0.0,0.0,23.01,18.0,17.29,4.0,0.16,0.56,0.56,0.63,0.62,0.59,17.96,1.42,1.26,4.49,0.66,11.31,7.85,1.39,1.48,1.45,15.0,12.0,6.0,33.0,1.0,1.0,1.0,5.0,0.0,12.0,8.0,14.0,26.0,2.0,7.0,11.0,12.0,6.0,1.0,23.0,3.0,1.0,0.84,0.33,0.25,0.0,0.0,1.0,34.04,27.0,27.92,1.0,0.26,0.25,0.25,1.43,1.46,1.45
84793988481524,2022,Byram-Girard,COL,pairing,5on5,10,2643.0,44.0,0.4,0.52,0.46,18.86,1.74,1.22,4.57,0.61,9.93,7.93,1.73,1.77,1.76,17.0,9.0,12.0,38.0,1.0,1.0,0.0,6.0,0.0,8.0,10.0,16.0,25.0,1.0,2.0,15.0,15.0,4.0,5.0,19.0,6.0,1.0,0.61,0.93,0.2,0.0,1.0,0.0,38.37,26.0,26.42,3.0,0.25,0.12,0.12,1.87,1.9,1.89,23.3,2.64,1.86,5.31,0.84,11.86,8.5,1.95,2.46,1.83,25.0,6.0,4.0,35.0,3.0,5.0,1.0,3.0,1.0,10.0,9.0,22.0,28.0,4.0,8.0,27.0,19.0,2.0,1.0,22.0,4.0,5.0,0.86,0.47,1.31,2.0,0.0,1.0,32.59,31.0,28.96,0.0,0.4,1.31,1.31,1.73,1.64,1.43
848001284816248483808,2022,Kuzmenko-Pettersson-Mikheyev,VAN,line,5on5,7,3659.0,29.0,0.63,0.5,0.53,34.02,4.04,2.58,6.91,1.04,18.3,13.13,3.96,4.03,3.95,37.0,9.0,11.0,57.0,8.0,2.0,0.0,10.0,2.0,10.0,14.0,29.0,38.0,5.0,19.0,19.0,17.0,9.0,8.0,26.0,15.0,5.0,0.95,1.8,1.29,2.0,3.0,3.0,56.94,46.0,46.22,6.0,0.54,0.54,0.54,4.05,4.05,4.03,27.71,2.4,2.04,6.39,1.07,16.22,11.88,2.33,2.4,2.33,28.0,12.0,18.0,58.0,3.0,3.0,0.0,6.0,1.0,11.0,16.0,25.0,37.0,6.0,18.0,26.0,20.0,8.0,10.0,31.0,8.0,1.0,1.07,1.03,0.29,3.0,0.0,0.0,58.32,40.0,40.64,7.0,0.42,0.62,0.62,2.2,2.21,2.18
847932284802208480797,2022,Farabee-Cates-Allison,PHI,line,5on5,5,1328.0,30.0,0.38,0.36,0.38,10.71,1.04,0.73,2.68,0.39,5.87,4.29,1.03,1.0,0.99,11.0,4.0,4.0,19.0,0.0,1.0,0.0,2.0,0.0,3.0,9.0,11.0,15.0,0.0,0.0,9.0,10.0,0.0,4.0,12.0,2.0,1.0,0.26,0.2,0.58,0.0,0.0,0.0,18.6,15.0,14.67,2.0,0.15,0.58,0.58,0.61,0.59,0.58,18.41,1.69,1.22,4.34,0.56,9.3,6.89,1.58,1.7,1.59,13.0,11.0,10.0,34.0,0.0,3.0,0.0,2.0,0.0,12.0,7.0,13.0,24.0,1.0,2.0,20.0,9.0,0.0,2.0,17.0,5.0,2.0,0.53,0.62,0.54,0.0,0.0,0.0,34.6,24.0,24.51,2.0,0.26,0.47,0.47,1.48,1.49,1.41
847360484793908480798,2022,Kurashev-Toews-Raddysh,CHI,line,5on5,7,3504.0,19.0,0.53,0.48,0.47,29.24,2.62,2.05,7.23,1.02,16.31,11.77,2.52,2.69,2.59,30.0,11.0,14.0,55.0,1.0,3.0,0.0,5.0,0.0,17.0,15.0,29.0,40.0,3.0,6.0,38.0,24.0,11.0,12.0,29.0,9.0,3.0,0.72,1.07,0.82,0.0,0.0,1.0,54.68,41.0,41.25,8.0,0.43,0.68,0.68,2.37,2.42,2.35,31.99,2.28,2.05,8.28,1.04,18.85,13.51,2.25,2.38,2.34,35.0,11.0,14.0,60.0,1.0,1.0,0.0,6.0,0.0,17.0,21.0,34.0,45.0,3.0,6.0,32.0,13.0,7.0,5.0,37.0,7.0,2.0,0.98,0.71,0.59,0.0,1.0,0.0,62.99,46.0,47.61,3.0,0.42,0.37,0.37,2.33,2.42,2.38
847351284793378481596,2022,Debrincat-Pinto-Giroux,OTT,line,5on5,10,1045.0,59.0,0.14,0.3,0.17,2.9,0.21,0.17,0.83,0.11,1.48,1.19,0.21,0.23,0.23,3.0,1.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,6.0,10.0,4.0,1.0,3.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,11.53,4.0,4.17,0.0,0.04,0.0,0.0,0.25,0.26,0.26,14.49,1.32,0.97,3.43,0.48,7.72,6.08,1.3,1.3,1.28,15.0,5.0,6.0,26.0,3.0,1.0,1.0,2.0,0.0,6.0,8.0,12.0,17.0,1.0,2.0,6.0,7.0,2.0,2.0,16.0,3.0,1.0,0.48,0.46,0.38,2.0,0.0,1.0,26.1,20.0,20.1,0.0,0.2,0.38,0.38,1.14,1.13,1.12
84769068482655,2022,Moser-Gostisbehere,ARI,pairing,5on5,10,838.0,81.0,0.3,0.4,0.35,5.94,0.45,0.32,1.49,0.18,3.14,2.41,0.45,0.43,0.42,6.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,8.0,1.0,2.0,6.0,3.0,1.0,6.0,5.0,3.0,0.0,0.1,0.36,0.0,0.0,0.0,0.0,9.4,8.0,7.62,3.0,0.07,0.0,0.0,0.52,0.49,0.48,11.17,1.06,0.74,2.21,0.33,5.91,4.75,1.05,1.1,1.1,14.0,1.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,12.0,13.0,0.0,0.0,3.0,10.0,1.0,2.0,9.0,6.0,0.0,0.28,0.78,0.0,1.0,1.0,0.0,16.38,15.0,15.89,2.0,0.15,0.0,0.0,1.21,1.26,1.26
